phase,train_fractions_nested,shot_id,target_time,sample_id
train,100 50,20848,0.185,20848_t0.185_real
train,100 50,20848,0.1799999999999999,20848_t0.18_real
train,100 50,20848,0.195,20848_t0.195_real
train,100 50,20848,0.19,20848_t0.19_real
train,100 50,20848,0.2049999999999999,20848_t0.205_real
train,100 50,20848,0.215,20848_t0.215_real
train,100 50,20848,0.2099999999999999,20848_t0.21_real
train,100 50,20848,0.225,20848_t0.225_real
train,100 50,20848,0.22,20848_t0.22_real
train,100 50,20848,0.2349999999999999,20848_t0.235_real
train,100 50,20848,0.23,20848_t0.23_real
train,100 50,20848,0.245,20848_t0.245_real
train,100 50,20848,0.2399999999999999,20848_t0.24_real
train,100 50,20848,0.255,20848_t0.255_real
train,100 50,20848,0.25,20848_t0.25_real
train,100 50,20848,0.265,20848_t0.265_real
train,100 50,20848,0.26,20848_t0.26_real
train,100 50,20848,0.275,20848_t0.275_real
train,100 50,20848,0.27,20848_t0.27_real
train,100 50,20848,0.28,20848_t0.28_real
train,100 50,20848,0.2899999999999999,20848_t0.29_real
train,100 50,20848,0.2,20848_t0.2_real
train,100 50,20848,0.3049999999999999,20848_t0.305_real
train,100 50,20848,0.315,20848_t0.315_real
train,100 50,20848,0.31,20848_t0.31_real
train,100 50,20848,0.325,20848_t0.325_real
train,100 50,20848,0.32,20848_t0.32_real
train,100 50,20848,0.2999999999999999,20848_t0.3_real
train,100 50 25,20849,0.105,20849_t0.105_real
train,100 50 25,20849,0.115,20849_t0.115_real
train,100 50 25,20849,0.11,20849_t0.11_real
train,100 50 25,20849,0.125,20849_t0.125_real
train,100 50 25,20849,0.12,20849_t0.12_real
train,100 50 25,20849,0.135,20849_t0.135_real
train,100 50 25,20849,0.13,20849_t0.13_real
train,100 50 25,20849,0.1449999999999999,20849_t0.145_real
train,100 50 25,20849,0.1499999999999999,20849_t0.15_real
train,100 50 25,20849,0.165,20849_t0.165_real
train,100 50 25,20849,0.16,20849_t0.16_real
train,100 50 25,20849,0.1749999999999999,20849_t0.175_real
train,100 50 25,20849,0.17,20849_t0.17_real
train,100 50 25,20849,0.185,20849_t0.185_real
train,100 50 25,20849,0.1799999999999999,20849_t0.18_real
train,100 50 25,20849,0.195,20849_t0.195_real
train,100 50 25,20849,0.19,20849_t0.19_real
train,100 50 25,20849,0.2049999999999999,20849_t0.205_real
train,100 50 25,20849,0.215,20849_t0.215_real
train,100 50 25,20849,0.2099999999999999,20849_t0.21_real
train,100 50 25,20849,0.225,20849_t0.225_real
train,100 50 25,20849,0.22,20849_t0.22_real
train,100 50 25,20849,0.2349999999999999,20849_t0.235_real
train,100 50 25,20849,0.23,20849_t0.23_real
train,100 50 25,20849,0.245,20849_t0.245_real
train,100 50 25,20849,0.2399999999999999,20849_t0.24_real
train,100 50 25,20849,0.255,20849_t0.255_real
train,100 50 25,20849,0.25,20849_t0.25_real
train,100 50 25,20849,0.265,20849_t0.265_real
train,100 50 25,20849,0.26,20849_t0.26_real
train,100 50 25,20849,0.275,20849_t0.275_real
train,100 50 25,20849,0.27,20849_t0.27_real
train,100 50 25,20849,0.2849999999999999,20849_t0.285_real
train,100 50 25,20849,0.28,20849_t0.28_real
train,100 50 25,20849,0.2949999999999999,20849_t0.295_real
train,100 50 25,20849,0.2899999999999999,20849_t0.29_real
train,100 50 25,20849,0.2,20849_t0.2_real
train,100 50 25,20849,0.3049999999999999,20849_t0.305_real
train,100 50 25,20849,0.315,20849_t0.315_real
train,100 50 25,20849,0.31,20849_t0.31_real
train,100 50 25,20849,0.32,20849_t0.32_real
train,100 50 25,20849,0.2999999999999999,20849_t0.3_real
train,100 50,20850,0.105,20850_t0.105_real
train,100 50,20850,0.11,20850_t0.11_real
train,100 50,20850,0.125,20850_t0.125_real
train,100 50,20850,0.12,20850_t0.12_real
train,100 50,20850,0.135,20850_t0.135_real
train,100 50,20850,0.13,20850_t0.13_real
train,100 50,20850,0.1449999999999999,20850_t0.145_real
train,100 50,20850,0.165,20850_t0.165_real
train,100 50,20850,0.16,20850_t0.16_real
train,100 50,20850,0.1749999999999999,20850_t0.175_real
train,100 50,20850,0.185,20850_t0.185_real
train,100 50,20850,0.1799999999999999,20850_t0.18_real
train,100 50,20850,0.195,20850_t0.195_real
train,100 50,20850,0.19,20850_t0.19_real
train,100 50,20850,0.1,20850_t0.1_real
train,100 50,20850,0.2049999999999999,20850_t0.205_real
train,100 50,20850,0.215,20850_t0.215_real
train,100 50,20850,0.2099999999999999,20850_t0.21_real
train,100 50,20850,0.225,20850_t0.225_real
train,100 50,20850,0.22,20850_t0.22_real
train,100 50,20850,0.2349999999999999,20850_t0.235_real
train,100 50,20850,0.23,20850_t0.23_real
train,100 50,20850,0.245,20850_t0.245_real
train,100 50,20850,0.2399999999999999,20850_t0.24_real
train,100 50,20850,0.255,20850_t0.255_real
train,100 50,20850,0.25,20850_t0.25_real
train,100 50,20850,0.265,20850_t0.265_real
train,100 50,20850,0.26,20850_t0.26_real
train,100 50,20850,0.275,20850_t0.275_real
train,100 50,20850,0.27,20850_t0.27_real
train,100 50,20850,0.2849999999999999,20850_t0.285_real
train,100 50,20850,0.2949999999999999,20850_t0.295_real
train,100 50,20850,0.2899999999999999,20850_t0.29_real
train,100 50,20850,0.2,20850_t0.2_real
train,100 50,20850,0.3049999999999999,20850_t0.305_real
train,100 50,20850,0.315,20850_t0.315_real
train,100 50,20850,0.31,20850_t0.31_real
train,100 50,20850,0.325,20850_t0.325_real
train,100 50,20850,0.32,20850_t0.32_real
train,100 50,20850,0.335,20850_t0.335_real
train,100 50,20850,0.33,20850_t0.33_real
train,100 50,20850,0.3449999999999999,20850_t0.345_real
train,100 50,20850,0.34,20850_t0.34_real
train,100 50,20850,0.3499999999999999,20850_t0.35_real
train,100 50,20850,0.3599999999999999,20850_t0.36_real
train,100 50,20850,0.2999999999999999,20850_t0.3_real
train,100 50 25,20851,0.105,20851_t0.105_real
train,100 50 25,20851,0.115,20851_t0.115_real
train,100 50 25,20851,0.11,20851_t0.11_real
train,100 50 25,20851,0.125,20851_t0.125_real
train,100 50 25,20851,0.12,20851_t0.12_real
train,100 50 25,20851,0.135,20851_t0.135_real
train,100 50 25,20851,0.13,20851_t0.13_real
train,100 50 25,20851,0.1449999999999999,20851_t0.145_real
train,100 50 25,20851,0.14,20851_t0.14_real
train,100 50 25,20851,0.155,20851_t0.155_real
train,100 50 25,20851,0.1499999999999999,20851_t0.15_real
train,100 50 25,20851,0.165,20851_t0.165_real
train,100 50 25,20851,0.16,20851_t0.16_real
train,100 50 25,20851,0.1749999999999999,20851_t0.175_real
train,100 50 25,20851,0.17,20851_t0.17_real
train,100 50 25,20851,0.185,20851_t0.185_real
train,100 50 25,20851,0.1799999999999999,20851_t0.18_real
train,100 50 25,20851,0.195,20851_t0.195_real
train,100 50 25,20851,0.19,20851_t0.19_real
train,100 50 25,20851,0.1,20851_t0.1_real
train,100 50 25,20851,0.2049999999999999,20851_t0.205_real
train,100 50 25,20851,0.215,20851_t0.215_real
train,100 50 25,20851,0.2099999999999999,20851_t0.21_real
train,100 50 25,20851,0.225,20851_t0.225_real
train,100 50 25,20851,0.22,20851_t0.22_real
train,100 50 25,20851,0.2349999999999999,20851_t0.235_real
train,100 50 25,20851,0.23,20851_t0.23_real
train,100 50 25,20851,0.245,20851_t0.245_real
train,100 50 25,20851,0.2399999999999999,20851_t0.24_real
train,100 50 25,20851,0.255,20851_t0.255_real
train,100 50 25,20851,0.25,20851_t0.25_real
train,100 50 25,20851,0.26,20851_t0.26_real
train,100 50 25,20851,0.275,20851_t0.275_real
train,100 50 25,20851,0.27,20851_t0.27_real
train,100 50 25,20851,0.2849999999999999,20851_t0.285_real
train,100 50 25,20851,0.28,20851_t0.28_real
train,100 50 25,20851,0.2899999999999999,20851_t0.29_real
train,100 50 25,20851,0.2,20851_t0.2_real
train,100 50 25,20852,0.105,20852_t0.105_real
train,100 50 25,20852,0.115,20852_t0.115_real
train,100 50 25,20852,0.11,20852_t0.11_real
train,100 50 25,20852,0.125,20852_t0.125_real
train,100 50 25,20852,0.12,20852_t0.12_real
train,100 50 25,20852,0.135,20852_t0.135_real
train,100 50 25,20852,0.1449999999999999,20852_t0.145_real
train,100 50 25,20852,0.165,20852_t0.165_real
train,100 50 25,20852,0.16,20852_t0.16_real
train,100 50 25,20852,0.1749999999999999,20852_t0.175_real
train,100 50 25,20852,0.17,20852_t0.17_real
train,100 50 25,20852,0.185,20852_t0.185_real
train,100 50 25,20852,0.1799999999999999,20852_t0.18_real
train,100 50 25,20852,0.195,20852_t0.195_real
train,100 50 25,20852,0.19,20852_t0.19_real
train,100 50 25,20852,0.1,20852_t0.1_real
train,100 50 25,20852,0.2049999999999999,20852_t0.205_real
train,100 50 25,20852,0.215,20852_t0.215_real
train,100 50 25,20852,0.2099999999999999,20852_t0.21_real
train,100 50 25,20852,0.225,20852_t0.225_real
train,100 50 25,20852,0.22,20852_t0.22_real
train,100 50 25,20852,0.2349999999999999,20852_t0.235_real
train,100 50 25,20852,0.23,20852_t0.23_real
train,100 50 25,20852,0.245,20852_t0.245_real
train,100 50 25,20852,0.2399999999999999,20852_t0.24_real
train,100 50 25,20852,0.255,20852_t0.255_real
train,100 50 25,20852,0.25,20852_t0.25_real
train,100 50 25,20852,0.265,20852_t0.265_real
train,100 50 25,20852,0.26,20852_t0.26_real
train,100 50 25,20852,0.275,20852_t0.275_real
train,100 50 25,20852,0.27,20852_t0.27_real
train,100 50 25,20852,0.2849999999999999,20852_t0.285_real
train,100 50 25,20852,0.28,20852_t0.28_real
train,100 50 25,20852,0.2949999999999999,20852_t0.295_real
train,100 50 25,20852,0.2,20852_t0.2_real
train,100 50 25,20852,0.3049999999999999,20852_t0.305_real
train,100 50 25,20852,0.315,20852_t0.315_real
train,100 50 25,20852,0.31,20852_t0.31_real
train,100 50 25,20852,0.325,20852_t0.325_real
train,100 50 25,20852,0.335,20852_t0.335_real
train,100 50 25,20852,0.3449999999999999,20852_t0.345_real
train,100 50 25,20852,0.34,20852_t0.34_real
train,100 50 25,20852,0.3499999999999999,20852_t0.35_real
train,100 50 25,20852,0.2999999999999999,20852_t0.3_real
train,100 50 25 10,20853,0.105,20853_t0.105_real
train,100 50 25 10,20853,0.115,20853_t0.115_real
train,100 50 25 10,20853,0.11,20853_t0.11_real
train,100 50 25 10,20853,0.125,20853_t0.125_real
train,100 50 25 10,20853,0.12,20853_t0.12_real
train,100 50 25 10,20853,0.135,20853_t0.135_real
train,100 50 25 10,20853,0.1449999999999999,20853_t0.145_real
train,100 50 25 10,20853,0.14,20853_t0.14_real
train,100 50 25 10,20853,0.155,20853_t0.155_real
train,100 50 25 10,20853,0.1499999999999999,20853_t0.15_real
train,100 50 25 10,20853,0.165,20853_t0.165_real
train,100 50 25 10,20853,0.16,20853_t0.16_real
train,100 50 25 10,20853,0.1749999999999999,20853_t0.175_real
train,100 50 25 10,20853,0.17,20853_t0.17_real
train,100 50 25 10,20853,0.185,20853_t0.185_real
train,100 50 25 10,20853,0.1799999999999999,20853_t0.18_real
train,100 50 25 10,20853,0.195,20853_t0.195_real
train,100 50 25 10,20853,0.19,20853_t0.19_real
train,100 50 25 10,20853,0.1,20853_t0.1_real
train,100 50 25 10,20853,0.2049999999999999,20853_t0.205_real
train,100 50 25 10,20853,0.215,20853_t0.215_real
train,100 50 25 10,20853,0.2099999999999999,20853_t0.21_real
train,100 50 25 10,20853,0.225,20853_t0.225_real
train,100 50 25 10,20853,0.22,20853_t0.22_real
train,100 50 25 10,20853,0.2349999999999999,20853_t0.235_real
train,100 50 25 10,20853,0.23,20853_t0.23_real
train,100 50 25 10,20853,0.245,20853_t0.245_real
train,100 50 25 10,20853,0.2399999999999999,20853_t0.24_real
train,100 50 25 10,20853,0.255,20853_t0.255_real
train,100 50 25 10,20853,0.25,20853_t0.25_real
train,100 50 25 10,20853,0.265,20853_t0.265_real
train,100 50 25 10,20853,0.26,20853_t0.26_real
train,100 50 25 10,20853,0.275,20853_t0.275_real
train,100 50 25 10,20853,0.27,20853_t0.27_real
train,100 50 25 10,20853,0.2,20853_t0.2_real
train,100,20856,0.105,20856_t0.105_real
train,100,20856,0.115,20856_t0.115_real
train,100,20856,0.11,20856_t0.11_real
train,100,20856,0.125,20856_t0.125_real
train,100,20856,0.12,20856_t0.12_real
train,100,20856,0.135,20856_t0.135_real
train,100,20856,0.13,20856_t0.13_real
train,100,20856,0.1449999999999999,20856_t0.145_real
train,100,20856,0.14,20856_t0.14_real
train,100,20856,0.155,20856_t0.155_real
train,100,20856,0.1499999999999999,20856_t0.15_real
train,100,20856,0.165,20856_t0.165_real
train,100,20856,0.16,20856_t0.16_real
train,100,20856,0.1749999999999999,20856_t0.175_real
train,100,20856,0.17,20856_t0.17_real
train,100,20856,0.185,20856_t0.185_real
train,100,20856,0.1799999999999999,20856_t0.18_real
train,100,20856,0.195,20856_t0.195_real
train,100,20856,0.19,20856_t0.19_real
train,100,20856,0.1,20856_t0.1_real
train,100,20856,0.2049999999999999,20856_t0.205_real
train,100,20856,0.215,20856_t0.215_real
train,100,20856,0.22,20856_t0.22_real
train,100,20856,0.2399999999999999,20856_t0.24_real
train,100,20856,0.265,20856_t0.265_real
train,100,20856,0.26,20856_t0.26_real
train,100,20856,0.28,20856_t0.28_real
train,100,20856,0.2949999999999999,20856_t0.295_real
train,100,20856,0.2899999999999999,20856_t0.29_real
train,100,20856,0.2,20856_t0.2_real
train,100,20856,0.3049999999999999,20856_t0.305_real
train,100,20856,0.315,20856_t0.315_real
train,100,20856,0.31,20856_t0.31_real
train,100,20856,0.325,20856_t0.325_real
train,100,20856,0.335,20856_t0.335_real
train,100,20856,0.33,20856_t0.33_real
train,100,20856,0.3449999999999999,20856_t0.345_real
train,100,20856,0.34,20856_t0.34_real
train,100,20856,0.3549999999999999,20856_t0.355_real
train,100,20856,0.3499999999999999,20856_t0.35_real
train,100,20856,0.3599999999999999,20856_t0.36_real
train,100,20856,0.2999999999999999,20856_t0.3_real
train,100,20858,0.105,20858_t0.105_real
train,100,20858,0.115,20858_t0.115_real
train,100,20858,0.11,20858_t0.11_real
train,100,20858,0.125,20858_t0.125_real
train,100,20858,0.12,20858_t0.12_real
train,100,20858,0.135,20858_t0.135_real
train,100,20858,0.13,20858_t0.13_real
train,100,20858,0.1449999999999999,20858_t0.145_real
train,100,20858,0.14,20858_t0.14_real
train,100,20858,0.155,20858_t0.155_real
train,100,20858,0.1499999999999999,20858_t0.15_real
train,100,20858,0.165,20858_t0.165_real
train,100,20858,0.16,20858_t0.16_real
train,100,20858,0.1749999999999999,20858_t0.175_real
train,100,20858,0.17,20858_t0.17_real
train,100,20858,0.185,20858_t0.185_real
train,100,20858,0.1799999999999999,20858_t0.18_real
train,100,20858,0.195,20858_t0.195_real
train,100,20858,0.19,20858_t0.19_real
train,100,20858,0.1,20858_t0.1_real
train,100,20858,0.2049999999999999,20858_t0.205_real
train,100,20858,0.215,20858_t0.215_real
train,100,20858,0.2099999999999999,20858_t0.21_real
train,100,20858,0.225,20858_t0.225_real
train,100,20858,0.22,20858_t0.22_real
train,100,20858,0.2349999999999999,20858_t0.235_real
train,100,20858,0.23,20858_t0.23_real
train,100,20858,0.245,20858_t0.245_real
train,100,20858,0.2399999999999999,20858_t0.24_real
train,100,20858,0.255,20858_t0.255_real
train,100,20858,0.25,20858_t0.25_real
train,100,20858,0.265,20858_t0.265_real
train,100,20858,0.26,20858_t0.26_real
train,100,20858,0.275,20858_t0.275_real
train,100,20858,0.27,20858_t0.27_real
train,100,20858,0.2849999999999999,20858_t0.285_real
train,100,20858,0.28,20858_t0.28_real
train,100,20858,0.2,20858_t0.2_real
train,100 50 25,20859,0.105,20859_t0.105_real
train,100 50 25,20859,0.115,20859_t0.115_real
train,100 50 25,20859,0.11,20859_t0.11_real
train,100 50 25,20859,0.125,20859_t0.125_real
train,100 50 25,20859,0.12,20859_t0.12_real
train,100 50 25,20859,0.135,20859_t0.135_real
train,100 50 25,20859,0.13,20859_t0.13_real
train,100 50 25,20859,0.1449999999999999,20859_t0.145_real
train,100 50 25,20859,0.14,20859_t0.14_real
train,100 50 25,20859,0.155,20859_t0.155_real
train,100 50 25,20859,0.1499999999999999,20859_t0.15_real
train,100 50 25,20859,0.165,20859_t0.165_real
train,100 50 25,20859,0.16,20859_t0.16_real
train,100 50 25,20859,0.1749999999999999,20859_t0.175_real
train,100 50 25,20859,0.17,20859_t0.17_real
train,100 50 25,20859,0.185,20859_t0.185_real
train,100 50 25,20859,0.1799999999999999,20859_t0.18_real
train,100 50 25,20859,0.195,20859_t0.195_real
train,100 50 25,20859,0.19,20859_t0.19_real
train,100 50 25,20859,0.1,20859_t0.1_real
train,100 50 25,20859,0.2049999999999999,20859_t0.205_real
train,100 50 25,20859,0.215,20859_t0.215_real
train,100 50 25,20859,0.2099999999999999,20859_t0.21_real
train,100 50 25,20859,0.225,20859_t0.225_real
train,100 50 25,20859,0.22,20859_t0.22_real
train,100 50 25,20859,0.2349999999999999,20859_t0.235_real
train,100 50 25,20859,0.23,20859_t0.23_real
train,100 50 25,20859,0.245,20859_t0.245_real
train,100 50 25,20859,0.2399999999999999,20859_t0.24_real
train,100 50 25,20859,0.25,20859_t0.25_real
train,100 50 25,20859,0.26,20859_t0.26_real
train,100 50 25,20859,0.275,20859_t0.275_real
train,100 50 25,20859,0.27,20859_t0.27_real
train,100 50 25,20859,0.2849999999999999,20859_t0.285_real
train,100 50 25,20859,0.28,20859_t0.28_real
train,100 50 25,20859,0.2899999999999999,20859_t0.29_real
train,100 50 25,20859,0.2,20859_t0.2_real
train,100 50 25,20859,0.3049999999999999,20859_t0.305_real
train,100 50 25,20859,0.315,20859_t0.315_real
train,100 50 25,20859,0.31,20859_t0.31_real
train,100 50 25,20859,0.325,20859_t0.325_real
train,100 50 25,20859,0.32,20859_t0.32_real
train,100 50 25,20859,0.33,20859_t0.33_real
train,100 50 25,20859,0.2999999999999999,20859_t0.3_real
train,100,20860,0.105,20860_t0.105_real
train,100,20860,0.115,20860_t0.115_real
train,100,20860,0.11,20860_t0.11_real
train,100,20860,0.125,20860_t0.125_real
train,100,20860,0.12,20860_t0.12_real
train,100,20860,0.135,20860_t0.135_real
train,100,20860,0.13,20860_t0.13_real
train,100,20860,0.1449999999999999,20860_t0.145_real
train,100,20860,0.14,20860_t0.14_real
train,100,20860,0.155,20860_t0.155_real
train,100,20860,0.1499999999999999,20860_t0.15_real
train,100,20860,0.165,20860_t0.165_real
train,100,20860,0.16,20860_t0.16_real
train,100,20860,0.1749999999999999,20860_t0.175_real
train,100,20860,0.17,20860_t0.17_real
train,100,20860,0.185,20860_t0.185_real
train,100,20860,0.1799999999999999,20860_t0.18_real
train,100,20860,0.195,20860_t0.195_real
train,100,20860,0.19,20860_t0.19_real
train,100,20860,0.1,20860_t0.1_real
train,100,20860,0.2049999999999999,20860_t0.205_real
train,100,20860,0.215,20860_t0.215_real
train,100,20860,0.2099999999999999,20860_t0.21_real
train,100,20860,0.225,20860_t0.225_real
train,100,20860,0.22,20860_t0.22_real
train,100,20860,0.2349999999999999,20860_t0.235_real
train,100,20860,0.23,20860_t0.23_real
train,100,20860,0.245,20860_t0.245_real
train,100,20860,0.2399999999999999,20860_t0.24_real
train,100,20860,0.255,20860_t0.255_real
train,100,20860,0.25,20860_t0.25_real
train,100,20860,0.265,20860_t0.265_real
train,100,20860,0.275,20860_t0.275_real
train,100,20860,0.27,20860_t0.27_real
train,100,20860,0.2849999999999999,20860_t0.285_real
train,100,20860,0.28,20860_t0.28_real
train,100,20860,0.2949999999999999,20860_t0.295_real
train,100,20860,0.2899999999999999,20860_t0.29_real
train,100,20860,0.2,20860_t0.2_real
train,100,20860,0.3049999999999999,20860_t0.305_real
train,100,20860,0.315,20860_t0.315_real
train,100,20860,0.31,20860_t0.31_real
train,100,20860,0.325,20860_t0.325_real
train,100,20860,0.32,20860_t0.32_real
train,100,20860,0.335,20860_t0.335_real
train,100,20860,0.3449999999999999,20860_t0.345_real
train,100,20860,0.3549999999999999,20860_t0.355_real
train,100,20860,0.3499999999999999,20860_t0.35_real
train,100,20860,0.3599999999999999,20860_t0.36_real
train,100,20860,0.2999999999999999,20860_t0.3_real
train,100,20861,0.105,20861_t0.105_real
train,100,20861,0.115,20861_t0.115_real
train,100,20861,0.11,20861_t0.11_real
train,100,20861,0.125,20861_t0.125_real
train,100,20861,0.12,20861_t0.12_real
train,100,20861,0.135,20861_t0.135_real
train,100,20861,0.13,20861_t0.13_real
train,100,20861,0.1449999999999999,20861_t0.145_real
train,100,20861,0.14,20861_t0.14_real
train,100,20861,0.155,20861_t0.155_real
train,100,20861,0.1499999999999999,20861_t0.15_real
train,100,20861,0.165,20861_t0.165_real
train,100,20861,0.16,20861_t0.16_real
train,100,20861,0.1749999999999999,20861_t0.175_real
train,100,20861,0.17,20861_t0.17_real
train,100,20861,0.185,20861_t0.185_real
train,100,20861,0.1799999999999999,20861_t0.18_real
train,100,20861,0.195,20861_t0.195_real
train,100,20861,0.19,20861_t0.19_real
train,100,20861,0.2049999999999999,20861_t0.205_real
train,100,20861,0.215,20861_t0.215_real
train,100,20861,0.2099999999999999,20861_t0.21_real
train,100,20861,0.225,20861_t0.225_real
train,100,20861,0.22,20861_t0.22_real
train,100,20861,0.2349999999999999,20861_t0.235_real
train,100,20861,0.23,20861_t0.23_real
train,100,20861,0.245,20861_t0.245_real
train,100,20861,0.255,20861_t0.255_real
train,100,20861,0.265,20861_t0.265_real
train,100,20861,0.26,20861_t0.26_real
train,100,20861,0.275,20861_t0.275_real
train,100,20861,0.27,20861_t0.27_real
train,100,20861,0.28,20861_t0.28_real
train,100,20861,0.2949999999999999,20861_t0.295_real
train,100,20861,0.2899999999999999,20861_t0.29_real
train,100,20861,0.2,20861_t0.2_real
train,100,20861,0.3049999999999999,20861_t0.305_real
train,100,20861,0.2999999999999999,20861_t0.3_real
train,100 50,20862,0.085,20862_t0.085_real
train,100 50,20862,0.165,20862_t0.165_real
train,100 50,20862,0.195,20862_t0.195_real
train,100 50,20862,0.19,20862_t0.19_real
train,100 50,20862,0.2049999999999999,20862_t0.205_real
train,100 50,20862,0.215,20862_t0.215_real
train,100 50,20862,0.2099999999999999,20862_t0.21_real
train,100 50,20862,0.225,20862_t0.225_real
train,100 50,20862,0.22,20862_t0.22_real
train,100 50,20862,0.2349999999999999,20862_t0.235_real
train,100 50,20862,0.23,20862_t0.23_real
train,100 50,20862,0.245,20862_t0.245_real
train,100 50,20862,0.2399999999999999,20862_t0.24_real
train,100 50,20862,0.255,20862_t0.255_real
train,100 50,20862,0.25,20862_t0.25_real
train,100 50,20862,0.265,20862_t0.265_real
train,100 50,20862,0.26,20862_t0.26_real
train,100 50,20862,0.275,20862_t0.275_real
train,100 50,20862,0.27,20862_t0.27_real
train,100 50,20862,0.2849999999999999,20862_t0.285_real
train,100 50,20862,0.28,20862_t0.28_real
train,100 50,20862,0.2949999999999999,20862_t0.295_real
train,100 50,20862,0.2899999999999999,20862_t0.29_real
train,100 50,20862,0.2,20862_t0.2_real
train,100 50,20862,0.3049999999999999,20862_t0.305_real
train,100 50,20862,0.315,20862_t0.315_real
train,100 50,20862,0.31,20862_t0.31_real
train,100 50,20862,0.325,20862_t0.325_real
train,100 50,20862,0.32,20862_t0.32_real
train,100 50,20862,0.335,20862_t0.335_real
train,100 50,20862,0.33,20862_t0.33_real
train,100 50,20862,0.3449999999999999,20862_t0.345_real
train,100 50,20862,0.34,20862_t0.34_real
train,100 50,20862,0.3549999999999999,20862_t0.355_real
train,100 50,20862,0.3499999999999999,20862_t0.35_real
train,100 50,20862,0.3649999999999999,20862_t0.365_real
train,100 50,20862,0.3599999999999999,20862_t0.36_real
train,100 50,20862,0.375,20862_t0.375_real
train,100 50,20862,0.37,20862_t0.37_real
train,100 50,20862,0.385,20862_t0.385_real
train,100 50,20862,0.38,20862_t0.38_real
train,100 50,20862,0.395,20862_t0.395_real
train,100 50,20862,0.39,20862_t0.39_real
train,100 50,20862,0.2999999999999999,20862_t0.3_real
train,100 50,20862,0.405,20862_t0.405_real
train,100 50,20862,0.4149999999999999,20862_t0.415_real
train,100 50,20862,0.4099999999999999,20862_t0.41_real
train,100 50,20862,0.4249999999999999,20862_t0.425_real
train,100 50,20862,0.4199999999999999,20862_t0.42_real
train,100 50,20862,0.435,20862_t0.435_real
train,100 50,20862,0.4299999999999999,20862_t0.43_real
train,100 50,20862,0.4,20862_t0.4_real
train,100,20863,0.1449999999999999,20863_t0.145_real
train,100,20863,0.1499999999999999,20863_t0.15_real
train,100,20863,0.1749999999999999,20863_t0.175_real
train,100,20863,0.185,20863_t0.185_real
train,100,20863,0.195,20863_t0.195_real
train,100,20863,0.19,20863_t0.19_real
train,100,20863,0.2049999999999999,20863_t0.205_real
train,100,20863,0.215,20863_t0.215_real
train,100,20863,0.2099999999999999,20863_t0.21_real
train,100,20863,0.225,20863_t0.225_real
train,100,20863,0.22,20863_t0.22_real
train,100,20863,0.2349999999999999,20863_t0.235_real
train,100,20863,0.23,20863_t0.23_real
train,100,20863,0.245,20863_t0.245_real
train,100,20863,0.2399999999999999,20863_t0.24_real
train,100,20863,0.255,20863_t0.255_real
train,100,20863,0.25,20863_t0.25_real
train,100,20863,0.265,20863_t0.265_real
train,100,20863,0.26,20863_t0.26_real
train,100,20863,0.275,20863_t0.275_real
train,100,20863,0.27,20863_t0.27_real
train,100,20863,0.2849999999999999,20863_t0.285_real
train,100,20863,0.28,20863_t0.28_real
train,100,20863,0.2949999999999999,20863_t0.295_real
train,100,20863,0.2899999999999999,20863_t0.29_real
train,100,20863,0.2,20863_t0.2_real
train,100,20863,0.3049999999999999,20863_t0.305_real
train,100,20863,0.315,20863_t0.315_real
train,100,20863,0.31,20863_t0.31_real
train,100,20863,0.325,20863_t0.325_real
train,100,20863,0.32,20863_t0.32_real
train,100,20863,0.335,20863_t0.335_real
train,100,20863,0.33,20863_t0.33_real
train,100,20863,0.3449999999999999,20863_t0.345_real
train,100,20863,0.34,20863_t0.34_real
train,100,20863,0.3549999999999999,20863_t0.355_real
train,100,20863,0.3499999999999999,20863_t0.35_real
train,100,20863,0.3649999999999999,20863_t0.365_real
train,100,20863,0.3599999999999999,20863_t0.36_real
train,100,20863,0.375,20863_t0.375_real
train,100,20863,0.37,20863_t0.37_real
train,100,20863,0.385,20863_t0.385_real
train,100,20863,0.38,20863_t0.38_real
train,100,20863,0.39,20863_t0.39_real
train,100,20863,0.2999999999999999,20863_t0.3_real
train,100,20864,0.065,20864_t0.065_real
train,100,20864,0.0749999999999999,20864_t0.075_real
train,100,20864,0.07,20864_t0.07_real
train,100,20864,0.085,20864_t0.085_real
train,100,20864,0.135,20864_t0.135_real
train,100,20864,0.1449999999999999,20864_t0.145_real
train,100,20864,0.14,20864_t0.14_real
train,100,20864,0.155,20864_t0.155_real
train,100,20864,0.225,20864_t0.225_real
train,100,20864,0.22,20864_t0.22_real
train,100,20864,0.2349999999999999,20864_t0.235_real
train,100,20864,0.23,20864_t0.23_real
train,100,20864,0.245,20864_t0.245_real
train,100,20864,0.2399999999999999,20864_t0.24_real
train,100,20864,0.255,20864_t0.255_real
train,100,20864,0.25,20864_t0.25_real
train,100,20864,0.265,20864_t0.265_real
train,100,20864,0.26,20864_t0.26_real
train,100,20864,0.275,20864_t0.275_real
train,100,20864,0.27,20864_t0.27_real
train,100,20864,0.2849999999999999,20864_t0.285_real
train,100,20864,0.28,20864_t0.28_real
train,100,20864,0.2949999999999999,20864_t0.295_real
train,100,20864,0.2899999999999999,20864_t0.29_real
train,100,20864,0.3049999999999999,20864_t0.305_real
train,100,20864,0.315,20864_t0.315_real
train,100,20864,0.31,20864_t0.31_real
train,100,20864,0.325,20864_t0.325_real
